County Name,Census Tract,# Extremely Hot Days
Spokane,53063011800,1
Spokane,53063011900,1
Spokane,53063012000,1
Spokane,53063012100,1
Spokane,53063012200,1
Spokane,53063012300,1
Spokane,53063012401,1
Spokane,53063012402,1
Spokane,53063012500,1
Spokane,53063012600,1
Spokane,53063012701,1
Spokane,53063012702,1
Spokane,53063012801,1
Spokane,53063012802,1
Spokane,53063012901,1
Spokane,53063012902,1
Spokane,53063013000,1
Spokane,53063013100,1
Spokane,53063013201,1
Spokane,53063013202,1
Spokane,53063013300,1
Spokane,53063013401,1
Spokane,53063013500,1
Spokane,53063013600,1
Spokane,53063013700,1
Spokane,53063013800,1
Spokane,53063013900,1
Spokane,53063014001,1
Spokane,53063014002,1
Spokane,53063014100,1
Spokane,53063014200,1
Spokane,53063014300,1
Spokane,53063014400,1
Spokane,53063014500,1
Stevens,53065941000,1
Stevens,53065950100,2
Stevens,53065950200,2
Stevens,53065950300,2
Stevens,53065950500,2
Stevens,53065950600,2
Stevens,53065950700,2
Stevens,53065950800,2
Stevens,53065950900,1
Stevens,53065951100,1
Stevens,53065951300,1
Stevens,53065951400,1
Thurston,53067010100,4
Thurston,53067010200,4
Thurston,53067010300,4
Thurston,53067010400,4
Thurston,53067010510,4
Thurston,53067010520,4
Thurston,53067010600,4
Thurston,53067010700,4
Thurston,53067010800,4
Thurston,53067010910,4
Thurston,53067010920,4
Thurston,53067011000,4
Thurston,53067011100,4
Thurston,53067011200,4
Thurston,53067011300,4
Thurston,53067011410,4
Thurston,53067011420,4
Thurston,53067011500,4
Thurston,53067011610,4
Thurston,53067011621,4
Thurston,53067011622,4
Thurston,53067011623,4
Thurston,53067011624,4
Thurston,53067011710,4
Thurston,53067011720,4
Thurston,53067011810,4
Thurston,53067011821,4
Thurston,53067011822,4
Thurston,53067011900,4
Thurston,53067012000,4
Thurston,53067012100,4
Thurston,53067012211,4
Thurston,53067012212,4
Thurston,53067012221,4
Thurston,53067012222,4
Thurston,53067012310,4
Thurston,53067012320,4
Thurston,53067012330,4
Thurston,53067012411,4
Thurston,53067012412,4
Thurston,53067012420,4
Thurston,53067012510,4
Thurston,53067012520,4
Thurston,53067012530,4
Thurston,53067012610,4
Thurston,53067012620,4
Thurston,53067012710,4
Thurston,53067012720,4
Thurston,53067012730,4
Wahkiakum,53069950100,4
Walla Walla,53071920000,1
Walla Walla,53071920100,1
Walla Walla,53071920200,1
Walla Walla,53071920300,1
Walla Walla,53071920400,1
Walla Walla,53071920500,1
Walla Walla,53071920600,1
Walla Walla,53071920701,1
Walla Walla,53071920702,1
Walla Walla,53071920801,1
Walla Walla,53071920802,1
Walla Walla,53071920900,1
Whatcom,53073000100,5
Whatcom,53073000200,5
Whatcom,53073000300,5
Whatcom,53073000400,5
Whatcom,53073000501,5
Whatcom,53073000502,5
Whatcom,53073000600,5
Whatcom,53073000700,5
Whatcom,53073000803,5
Whatcom,53073000804,5
Whatcom,53073000805,5
Whatcom,53073000806,5
Whatcom,53073000901,5
Whatcom,53073000902,5
Whatcom,53073001000,5
Whatcom,53073001100,5
Whatcom,53073001201,5
Whatcom,53073001202,5
Whatcom,53073010100,3
Whatcom,53073010200,5
Whatcom,53073010301,5
Whatcom,53073010302,5
Whatcom,53073010303,5
Whatcom,53073010401,5
Whatcom,53073010403,6
Whatcom,53073010404,5
Whatcom,53073010501,6
Whatcom,53073010502,5
Whatcom,53073010600,5
Whatcom,53073010701,5
Whatcom,53073010702,5
Whatcom,53073010900,6
Whatcom,53073011000,5
Whatcom,53073940000,6
Whitman,53075000100,2
Whitman,53075000200,2
Whitman,53075000300,1
Whitman,53075000400,2
Whitman,53075000500,2
Whitman,53075000600,2
Whitman,53075000700,1
Whitman,53075000800,1
Whitman,53075000900,1
Whitman,53075001000,1
Yakima,53077000100,1
Yakima,53077000200,1
Yakima,53077000300,1
Yakima,53077000400,1
Yakima,53077000500,1
Yakima,53077000600,1
Yakima,53077000700,1
Yakima,53077000800,1
Yakima,53077000901,1
Yakima,53077000902,1
Yakima,53077001000,1
Yakima,53077001100,1
Yakima,53077001201,1
Yakima,53077001202,1
Yakima,53077001300,1
Yakima,53077001400,1
Yakima,53077001501,1
Yakima,53077001502,1
Yakima,53077001601,1
Yakima,53077001602,1
Yakima,53077001701,1
Yakima,53077001702,1
Yakima,53077001800,1
Yakima,53077001901,1
Yakima,53077001902,1
Yakima,53077002001,1
Yakima,53077002002,1
Yakima,53077002101,1
Yakima,53077002102,1
Yakima,53077002200,1
Yakima,53077002701,2
Yakima,53077002801,2
Yakima,53077002802,2
Yakima,53077002900,2
Yakima,53077003001,2
Yakima,53077003002,2
Yakima,53077003100,1
Yakima,53077003200,1
Yakima,53077003400,1
Yakima,53077940001,2
Yakima,53077940002,1
Yakima,53077940003,2
Yakima,53077940004,1
Yakima,53077940005,1
Yakima,53077940006,1
Adams,53001950100,0
Adams,53001950200,0
Adams,53001950300,0
Adams,53001950400,0
Adams,53001950500,0
Asotin,53003960100,0
Asotin,53003960200,0
Asotin,53003960300,0
Asotin,53003960400,0
Asotin,53003960500,0
Asotin,53003960600,0
Benton,53005010100,0
Benton,53005010201,0
Benton,53005010202,0
Benton,53005010300,0
Benton,53005010400,0
Benton,53005010500,0
Benton,53005010600,0
Benton,53005010701,0
Benton,53005010703,0
Benton,53005010705,0
Benton,53005010707,0
Benton,53005010708,0
Benton,53005010803,0
Benton,53005010805,0
Benton,53005010807,0
Benton,53005010809,0
Benton,53005010810,0
Benton,53005010811,0
Benton,53005010813,0
Benton,53005010814,0
Benton,53005010901,0
Benton,53005010902,0
Benton,53005011001,0
Benton,53005011002,0
Benton,53005011100,0
Benton,53005011200,0
Benton,53005011300,0
Benton,53005011401,0
Benton,53005011402,0
Benton,53005011501,0
Benton,53005011503,0
Benton,53005011504,0
Benton,53005011600,0
Benton,53005011700,0
Benton,53005011800,0
Benton,53005011900,0
Benton,53005012000,0
Chelan,53007960100,0
Chelan,53007960200,1
Chelan,53007960300,0
Chelan,53007960400,0
Chelan,53007960500,0
Chelan,53007960600,0
Chelan,53007960700,0
Chelan,53007960801,0
Chelan,53007960802,0
Chelan,53007961000,0
Chelan,53007961100,0
Chelan,53007961200,0
Chelan,53007961301,0
Chelan,53007961302,0
Clallam,53009000200,3
Clallam,53009000300,2
Clallam,53009000400,2
Clallam,53009000600,2
Clallam,53009000700,2
Clallam,53009000800,2
Clallam,53009000900,2
Clallam,53009001000,2
Clallam,53009001100,2
Clallam,53009001200,2
Clallam,53009001300,2
Clallam,53009001400,2
Clallam,53009001500,2
Clallam,53009001600,2
Clallam,53009001700,2
Clallam,53009001800,2
Clallam,53009001900,2
Clallam,53009002000,2
Clallam,53009002100,2
Clallam,53009002300,2
Clallam,53009940000,3
Clallam,53009990100,2
Clark,53011040101,1
Clark,53011040102,1
Clark,53011040201,1
Clark,53011040202,1
Clark,53011040203,1
Clark,53011040301,1
Clark,53011040302,1
Clark,53011040403,1
Clark,53011040407,1
Clark,53011040408,1
Clark,53011040409,1
Clark,53011040411,1
Clark,53011040412,1
Clark,53011040413,1
Clark,53011040414,1
Clark,53011040415,1
Clark,53011040416,1
Clark,53011040504,1
Clark,53011040505,1
Clark,53011040507,1
Clark,53011040508,1
Clark,53011040509,1
Clark,53011040510,1
Clark,53011040511,1
Clark,53011040603,1
Clark,53011040604,1
Clark,53011040605,1
Clark,53011040608,1
Clark,53011040609,1
Clark,53011040610,1
Clark,53011040703,1
Clark,53011040706,1
Clark,53011040707,1
Clark,53011040709,1
Clark,53011040710,1
Clark,53011040711,1
Clark,53011040712,1
Clark,53011040803,1
Clark,53011040805,1
Clark,53011040806,1
Clark,53011040808,1
Clark,53011040809,1
Clark,53011040810,1
Clark,53011040904,1
Clark,53011040905,1
Clark,53011040907,1
Clark,53011040908,1
Clark,53011040909,1
Clark,53011040910,1
Clark,53011041003,1
Clark,53011041005,1
Clark,53011041007,1
Clark,53011041008,1
Clark,53011041009,1
Clark,53011041010,1
Clark,53011041011,1
Clark,53011041104,1
Clark,53011041105,1
Clark,53011041107,1
Clark,53011041108,1
Clark,53011041110,1
Clark,53011041111,1
Clark,53011041112,1
Clark,53011041201,1
Clark,53011041203,1
Clark,53011041205,1
Clark,53011041206,1
Clark,53011041309,1
Clark,53011041310,1
Clark,53011041312,1
Clark,53011041313,1
Clark,53011041317,1
Clark,53011041318,1
Clark,53011041319,1
Clark,53011041320,1
Clark,53011041321,1
Clark,53011041322,1
Clark,53011041323,1
Clark,53011041325,1
Clark,53011041326,1
Clark,53011041327,1
Clark,53011041328,1
Clark,53011041329,1
Clark,53011041330,1
Clark,53011041331,1
Clark,53011041332,1
Clark,53011041333,1
Clark,53011041400,1
Clark,53011041500,1
Clark,53011041600,1
Clark,53011041700,1
Clark,53011041800,1
Clark,53011041900,1
Clark,53011042000,1
Clark,53011042100,1
Clark,53011042300,1
Clark,53011042400,1
Clark,53011042500,1
Clark,53011042600,1
Clark,53011042700,1
Clark,53011042800,1
Clark,53011042900,1
Clark,53011043000,1
Clark,53011043100,1
Columbia,53013960200,0
Cowlitz,53015000300,1
Cowlitz,53015000400,1
Cowlitz,53015000501,1
Cowlitz,53015000502,1
Cowlitz,53015000601,1
Cowlitz,53015000602,1
Cowlitz,53015000702,1
Cowlitz,53015000703,1
Cowlitz,53015000704,1
Cowlitz,53015000800,1
Cowlitz,53015000900,1
Cowlitz,53015001000,1
Cowlitz,53015001100,1
Cowlitz,53015001200,1
Cowlitz,53015001300,1
Cowlitz,53015001501,1
Cowlitz,53015001502,1
Cowlitz,53015001600,1
Cowlitz,53015001700,1
Cowlitz,53015001800,1
Cowlitz,53015001900,1
Cowlitz,53015002001,1
Cowlitz,53015002002,1
Cowlitz,53015002100,1
Douglas,53017950100,0
Douglas,53017950200,0
Douglas,53017950300,0
Douglas,53017950400,0
Douglas,53017950500,0
Douglas,53017950600,0
Douglas,53017950700,0
Douglas,53017950800,0
Ferry,53019940000,0
Ferry,53019970100,0
Ferry,53019970200,0
Franklin,53021020100,0
Franklin,53021020200,0
Franklin,53021020300,0
Franklin,53021020400,0
Franklin,53021020501,0
Franklin,53021020502,0
Franklin,53021020601,0
Franklin,53021020603,0
Franklin,53021020605,0
Franklin,53021020606,0
Franklin,53021020700,0
Franklin,53021020800,0
Franklin,53021980100,0
Garfield,53023970300,0
Grant,53025010100,0
Grant,53025010200,0
Grant,53025010300,0
Grant,53025010400,0
Grant,53025010500,0
Grant,53025010600,0
Grant,53025010700,0
Grant,53025010800,0
Grant,53025010901,0
Grant,53025010902,0
Grant,53025011000,0
Grant,53025011100,0
Grant,53025011200,0
Grant,53025011300,0
Grant,53025011401,0
Grant,53025011402,0
Grays Harbor,53027000200,2
Grays Harbor,53027000300,2
Grays Harbor,53027000400,1
Grays Harbor,53027000500,1
Grays Harbor,53027000600,1
Grays Harbor,53027000700,1
Grays Harbor,53027000800,1
Grays Harbor,53027000900,1
Grays Harbor,53027001000,1
Grays Harbor,53027001100,1
Grays Harbor,53027001200,1
Grays Harbor,53027001300,1
Grays Harbor,53027001400,1
Grays Harbor,53027001500,1
Grays Harbor,53027001600,1
Grays Harbor,53027940000,2
Island,53029970100,3
Island,53029970200,3
Island,53029970300,3
Island,53029970400,3
Island,53029970500,3
Island,53029970601,3
Island,53029970602,3
Island,53029970700,3
Island,53029970800,3
Island,53029970900,3
Island,53029971000,3
Island,53029971100,3
Island,53029971300,2
Island,53029971400,3
Island,53029971500,3
Island,53029971600,3
Island,53029971700,3
Island,53029971800,2
Island,53029971900,2
Island,53029972000,2
Island,53029972100,2
Jefferson,53031950202,2
Jefferson,53031950300,2
Jefferson,53031950400,2
Jefferson,53031950500,2
Jefferson,53031950601,3
Jefferson,53031950602,3
Jefferson,53031950702,2
King,53033000100,2
King,53033000200,2
King,53033000300,2
King,53033000401,2
King,53033000402,2
King,53033000500,2
King,53033000600,2
King,53033000700,2
King,53033000800,2
King,53033000900,2
King,53033001000,2
King,53033001100,2
King,53033001200,2
King,53033001300,2
King,53033001400,2
King,53033001500,2
King,53033001600,2
King,53033001701,2
King,53033001702,2
King,53033001800,2
King,53033001900,2
King,53033002000,2
King,53033002100,2
King,53033002200,2
King,53033002400,2
King,53033002500,2
King,53033002600,2
King,53033002700,2
King,53033002800,2
King,53033002900,2
King,53033003000,2
King,53033003100,2
King,53033003200,2
King,53033003300,2
King,53033003400,2
King,53033003500,2
King,53033003600,2
King,53033003800,2
King,53033003900,2
King,53033004000,2
King,53033004100,2
King,53033004200,2
King,53033004301,2
King,53033004302,2
King,53033004400,2
King,53033004500,2
King,53033004600,2
King,53033004700,2
King,53033004800,2
King,53033004900,2
King,53033005000,2
King,53033005100,2
King,53033005200,2
King,53033005301,2
King,53033005302,2
King,53033005400,2
King,53033005600,2
King,53033005700,2
King,53033005801,2
King,53033005802,2
King,53033005900,2
King,53033006000,2
King,53033006100,2
King,53033006200,2
King,53033006300,2
King,53033006400,2
King,53033006500,2
King,53033006600,2
King,53033006700,2
King,53033006800,2
King,53033006900,2
King,53033007000,2
King,53033007100,2
King,53033007200,2
King,53033007300,2
King,53033007401,2
King,53033007402,2
King,53033007500,2
King,53033007600,2
King,53033007700,2
King,53033007800,2
King,53033007900,2
King,53033008001,2
King,53033008002,2
King,53033008100,2
King,53033008200,2
King,53033008300,2
King,53033008400,2
King,53033008500,2
King,53033008600,2
King,53033008700,2
King,53033008800,2
King,53033008900,2
King,53033009000,2
King,53033009100,2
King,53033009200,2
King,53033009300,2
King,53033009400,2
King,53033009500,2
King,53033009600,2
King,53033009701,2
King,53033009702,2
King,53033009800,2
King,53033009900,2
King,53033010001,2
King,53033010002,2
King,53033010100,2
King,53033010200,2
King,53033010300,2
King,53033010401,2
King,53033010402,2
King,53033010500,2
King,53033010600,2
King,53033010701,2
King,53033010702,2
King,53033010800,2
King,53033010900,2
King,53033011001,2
King,53033011002,2
King,53033011101,2
King,53033011102,2
King,53033011200,2
King,53033011300,2
King,53033011401,2
King,53033011402,2
King,53033011500,2
King,53033011600,2
King,53033011700,2
King,53033011800,2
King,53033011900,2
King,53033012000,2
King,53033012100,2
King,53033020100,2
King,53033020200,2
King,53033020300,2
King,53033020401,2
King,53033020402,2
King,53033020500,2
King,53033020600,2
King,53033020700,2
King,53033020800,2
King,53033020900,2
King,53033021000,2
King,53033021100,2
King,53033021300,2
King,53033021400,2
King,53033021500,2
King,53033021600,2
King,53033021700,2
King,53033021802,2
King,53033021803,2
King,53033021804,2
King,53033021903,2
King,53033021904,2
King,53033021905,2
King,53033021906,2
King,53033022001,2
King,53033022003,2
King,53033022005,2
King,53033022006,2
King,53033022101,2
King,53033022102,2
King,53033022201,2
King,53033022202,2
King,53033022203,2
King,53033022300,2
King,53033022400,2
King,53033022500,2
King,53033022603,2
King,53033022604,2
King,53033022605,2
King,53033022606,2
King,53033022701,2
King,53033022702,2
King,53033022703,2
King,53033022801,2
King,53033022802,2
King,53033022803,2
King,53033022901,2
King,53033022902,2
King,53033023000,2
King,53033023100,2
King,53033023201,2
King,53033023202,2
King,53033023300,2
King,53033023401,2
King,53033023403,2
King,53033023404,2
King,53033023500,2
King,53033023601,2
King,53033023603,2
King,53033023604,2
King,53033023700,2
King,53033023801,2
King,53033023803,2
King,53033023804,2
King,53033023900,2
King,53033024000,2
King,53033024100,2
King,53033024200,2
King,53033024300,2
King,53033024400,2
King,53033024500,2
King,53033024601,2
King,53033024602,2
King,53033024701,2
King,53033024702,2
King,53033024800,2
King,53033024901,2
King,53033024902,2
King,53033024903,2
King,53033025001,2
King,53033025003,2
King,53033025005,2
King,53033025006,2
King,53033025101,2
King,53033025102,2
King,53033025200,2
King,53033025301,2
King,53033025302,2
King,53033025400,2
King,53033025500,2
King,53033025601,2
King,53033025602,2
King,53033025701,2
King,53033025702,2
King,53033025803,2
King,53033025804,2
King,53033025805,2
King,53033025806,2
King,53033026001,2
King,53033026002,2
King,53033026100,2
King,53033026200,2
King,53033026300,2
King,53033026400,2
King,53033026500,2
King,53033026600,2
King,53033026700,2
King,53033026801,2
King,53033026802,2
King,53033027000,2
King,53033027100,2
King,53033027200,2
King,53033027300,2
King,53033027400,2
King,53033027500,2
King,53033027600,2
King,53033027701,2
King,53033027702,2
King,53033027800,2
King,53033027900,2
King,53033028000,2
King,53033028100,2
King,53033028200,2
King,53033028300,2
King,53033028402,2
King,53033028403,2
King,53033028500,2
King,53033028600,2
King,53033028700,2
King,53033028801,2
King,53033028802,2
King,53033028901,2
King,53033028902,2
King,53033029001,2
King,53033029003,2
King,53033029004,2
King,53033029101,2
King,53033029102,2
King,53033029203,3
King,53033029204,2
King,53033029205,2
King,53033029206,2
King,53033029303,2
King,53033029304,2
King,53033029305,2
King,53033029306,2
King,53033029307,2
King,53033029403,2
King,53033029405,2
King,53033029406,2
King,53033029407,3
King,53033029408,2
King,53033029502,2
King,53033029503,3
King,53033029504,3
King,53033029601,3
King,53033029602,3
King,53033029700,3
King,53033029801,2
King,53033029802,2
King,53033029901,3
King,53033029902,3
King,53033030003,2
King,53033030004,2
King,53033030005,2
King,53033030006,2
King,53033030100,2
King,53033030201,2
King,53033030202,2
King,53033030304,2
King,53033030305,2
King,53033030306,2
King,53033030308,2
King,53033030309,2
King,53033030310,2
King,53033030311,2
King,53033030312,2
King,53033030313,2
King,53033030314,2
King,53033030401,3
King,53033030403,2
King,53033030404,3
King,53033030501,3
King,53033030503,3
King,53033030504,3
King,53033030600,3
King,53033030700,3
King,53033030801,3
King,53033030802,3
King,53033030901,3
King,53033030902,3
King,53033031000,3
King,53033031100,3
King,53033031202,2
King,53033031204,2
King,53033031205,3
King,53033031206,3
King,53033031301,2
King,53033031302,2
King,53033031400,2
King,53033031501,2
King,53033031502,2
King,53033031601,2
King,53033031603,2
King,53033031604,2
King,53033031605,2
King,53033031703,2
King,53033031704,2
King,53033031705,2
King,53033031706,2
King,53033031800,2
King,53033031903,2
King,53033031904,2
King,53033031906,2
King,53033031907,2
King,53033031908,2
King,53033031909,2
King,53033032002,2
King,53033032003,2
King,53033032005,2
King,53033032006,2
King,53033032007,2
King,53033032008,2
King,53033032010,2
King,53033032011,2
King,53033032102,2
King,53033032103,2
King,53033032104,2
King,53033032203,2
King,53033032207,2
King,53033032208,2
King,53033032210,2
King,53033032211,2
King,53033032212,2
King,53033032213,2
King,53033032214,2
King,53033032215,2
King,53033032307,2
King,53033032309,2
King,53033032311,2
King,53033032313,2
King,53033032315,2
King,53033032316,2
King,53033032317,2
King,53033032318,2
King,53033032319,2
King,53033032320,2
King,53033032321,2
King,53033032322,2
King,53033032323,2
King,53033032324,2
King,53033032325,2
King,53033032326,2
King,53033032327,2
King,53033032328,2
King,53033032329,2
King,53033032401,2
King,53033032402,2
King,53033032500,2
King,53033032601,2
King,53033032602,2
King,53033032702,2
King,53033032703,2
King,53033032704,2
King,53033032800,2
Kitsap,53035080101,2
Kitsap,53035080102,2
Kitsap,53035080200,2
Kitsap,53035080300,2
Kitsap,53035080400,2
Kitsap,53035080500,2
Kitsap,53035080600,2
Kitsap,53035080700,2
Kitsap,53035080800,2
Kitsap,53035080900,2
Kitsap,53035081000,2
Kitsap,53035081100,2
Kitsap,53035081200,2
Kitsap,53035081400,2
Kitsap,53035090101,2
Kitsap,53035090102,2
Kitsap,53035090201,2
Kitsap,53035090202,3
Kitsap,53035090300,2
Kitsap,53035090400,2
Kitsap,53035090501,2
Kitsap,53035090502,2
Kitsap,53035090700,2
Kitsap,53035090800,2
Kitsap,53035090900,2
Kitsap,53035091000,2
Kitsap,53035091100,2
Kitsap,53035091201,2
Kitsap,53035091203,2
Kitsap,53035091204,2
Kitsap,53035091301,2
Kitsap,53035091302,2
Kitsap,53035091400,2
Kitsap,53035091500,2
Kitsap,53035091600,2
Kitsap,53035091700,2
Kitsap,53035091800,2
Kitsap,53035091900,2
Kitsap,53035092000,2
Kitsap,53035092100,2
Kitsap,53035092200,2
Kitsap,53035092300,2
Kitsap,53035092400,2
Kitsap,53035092500,2
Kitsap,53035092600,2
Kitsap,53035092701,2
Kitsap,53035092704,2
Kitsap,53035092801,2
Kitsap,53035092802,2
Kitsap,53035092803,2
Kitsap,53035092901,2
Kitsap,53035092902,2
Kitsap,53035940000,2
Kitsap,53035940100,2
Kittitas,53037975100,1
Kittitas,53037975200,1
Kittitas,53037975300,0
Kittitas,53037975401,0
Kittitas,53037975402,0
Kittitas,53037975500,0
Kittitas,53037975600,0
Kittitas,53037975700,0
Klickitat,53039950100,0
Klickitat,53039950200,1
Klickitat,53039950300,1
Lewis,53041970100,1
Lewis,53041970200,2
Lewis,53041970300,2
Lewis,53041970400,2
Lewis,53041970500,2
Lewis,53041970600,2
Lewis,53041970700,2
Lewis,53041970800,2
Lewis,53041970900,2
Lewis,53041971000,2
Lewis,53041971100,2
Lewis,53041971200,1
Lewis,53041971300,1
Lewis,53041971400,1
Lewis,53041971500,1
Lewis,53041971600,1
Lewis,53041971700,2
Lewis,53041971800,2
Lewis,53041971900,2
Lewis,53041972000,2
Lincoln,53043960100,0
Lincoln,53043960200,0
Lincoln,53043960300,0
Lincoln,53043960400,0
Mason,53045940000,2
Mason,53045960100,2
Mason,53045960200,1
Mason,53045960300,2
Mason,53045960400,2
Mason,53045960500,2
Mason,53045960600,2
Mason,53045960700,2
Mason,53045960800,2
Mason,53045960900,2
Mason,53045961000,2
Mason,53045961100,2
Mason,53045961200,2
Mason,53045961300,2
Okanogan,53047940100,0
Okanogan,53047940200,0
Okanogan,53047970300,0
Okanogan,53047970400,0
Okanogan,53047970500,0
Okanogan,53047970600,0
Okanogan,53047970700,0
Okanogan,53047970800,0
Okanogan,53047970900,0
Okanogan,53047971000,0
Pacific,53049950200,1
Pacific,53049950300,1
Pacific,53049950400,1
Pacific,53049950500,1
Pacific,53049950600,1
Pacific,53049950700,1
Pacific,53049950800,2
Pend Oreille,53051970100,0
Pend Oreille,53051970200,0
Pend Oreille,53051970300,0
Pend Oreille,53051970400,0
Pend Oreille,53051970500,0
Pierce,53053060200,2
Pierce,53053060300,2
Pierce,53053060400,2
Pierce,53053060500,2
Pierce,53053060600,2
Pierce,53053060700,2
Pierce,53053060800,2
Pierce,53053060903,2
Pierce,53053060904,2
Pierce,53053060905,2
Pierce,53053060906,2
Pierce,53053061001,2
Pierce,53053061002,2
Pierce,53053061100,2
Pierce,53053061200,2
Pierce,53053061300,2
Pierce,53053061400,2
Pierce,53053061500,2
Pierce,53053061601,2
Pierce,53053061602,2
Pierce,53053061700,2
Pierce,53053061800,2
Pierce,53053061900,2
Pierce,53053062000,2
Pierce,53053062300,2
Pierce,53053062400,2
Pierce,53053062500,2
Pierce,53053062600,2
Pierce,53053062801,2
Pierce,53053062802,2
Pierce,53053062900,2
Pierce,53053063000,2
Pierce,53053063100,2
Pierce,53053063200,2
Pierce,53053063300,2
Pierce,53053063400,2
Pierce,53053063501,2
Pierce,53053063502,2
Pierce,53053070100,2
Pierce,53053070203,2
Pierce,53053070204,2
Pierce,53053070205,2
Pierce,53053070206,2
Pierce,53053070207,2
Pierce,53053070307,2
Pierce,53053070308,2
Pierce,53053070309,2
Pierce,53053070310,2
Pierce,53053070311,2
Pierce,53053070312,2
Pierce,53053070313,2
Pierce,53053070314,3
Pierce,53053070315,3
Pierce,53053070316,3
Pierce,53053070401,2
Pierce,53053070403,2
Pierce,53053070404,2
Pierce,53053070703,2
Pierce,53053071100,2
Pierce,53053071205,2
Pierce,53053071206,2
Pierce,53053071207,2
Pierce,53053071208,2
Pierce,53053071209,2
Pierce,53053071210,2
Pierce,53053071304,2
Pierce,53053071305,2
Pierce,53053071306,2
Pierce,53053071307,2
Pierce,53053071309,2
Pierce,53053071310,2
Pierce,53053071403,2
Pierce,53053071406,2
Pierce,53053071407,2
Pierce,53053071408,2
Pierce,53053071409,2
Pierce,53053071410,2
Pierce,53053071411,2
Pierce,53053071503,2
Pierce,53053071504,2
Pierce,53053071505,2
Pierce,53053071506,2
Pierce,53053071601,2
Pierce,53053071602,2
Pierce,53053071703,2
Pierce,53053071704,2
Pierce,53053071705,2
Pierce,53053071706,2
Pierce,53053071707,2
Pierce,53053071803,2
Pierce,53053071805,2
Pierce,53053071806,2
Pierce,53053071807,2
Pierce,53053071808,2
Pierce,53053071901,2
Pierce,53053071902,2
Pierce,53053072000,2
Pierce,53053072105,2
Pierce,53053072106,2
Pierce,53053072107,2
Pierce,53053072108,2
Pierce,53053072109,2
Pierce,53053072111,2
Pierce,53053072112,2
Pierce,53053072305,2
Pierce,53053072307,2
Pierce,53053072308,2
Pierce,53053072309,2
Pierce,53053072310,2
Pierce,53053072311,2
Pierce,53053072312,2
Pierce,53053072313,2
Pierce,53053072405,2
Pierce,53053072406,2
Pierce,53053072407,2
Pierce,53053072408,2
Pierce,53053072409,2
Pierce,53053072410,2
Pierce,53053072503,2
Pierce,53053072504,2
Pierce,53053072505,2
Pierce,53053072506,2
Pierce,53053072507,2
Pierce,53053072601,2
Pierce,53053072602,2
Pierce,53053072603,2
Pierce,53053072800,2
Pierce,53053072901,2
Pierce,53053072903,2
Pierce,53053072905,2
Pierce,53053072906,2
Pierce,53053072907,2
Pierce,53053073001,2
Pierce,53053073005,2
Pierce,53053073006,2
Pierce,53053073108,2
Pierce,53053073110,2
Pierce,53053073111,2
Pierce,53053073113,2
Pierce,53053073114,2
Pierce,53053073115,2
Pierce,53053073116,2
Pierce,53053073117,2
Pierce,53053073118,2
Pierce,53053073119,2
Pierce,53053073120,2
Pierce,53053073121,2
Pierce,53053073122,2
Pierce,53053073123,2
Pierce,53053073124,2
Pierce,53053073125,2
Pierce,53053073126,2
Pierce,53053073200,2
Pierce,53053073301,2
Pierce,53053073302,2
Pierce,53053073404,2
Pierce,53053073405,2
Pierce,53053073406,2
Pierce,53053073407,2
Pierce,53053073408,2
Pierce,53053073500,3
Pierce,53053940001,2
Pierce,53053940002,2
Pierce,53053940003,2
Pierce,53053940004,2
Pierce,53053940005,2
Pierce,53053940006,2
Pierce,53053940007,2
Pierce,53053940008,2
Pierce,53053940009,2
Pierce,53053940010,2
Pierce,53053940011,2
San Juan,53055960100,3
San Juan,53055960300,3
San Juan,53055960400,3
San Juan,53055960500,3
San Juan,53055990100,3
Skagit,53057940200,3
Skagit,53057940300,3
Skagit,53057940400,3
Skagit,53057940500,3
Skagit,53057940600,3
Skagit,53057940700,3
Skagit,53057940800,3
Skagit,53057950100,3
Skagit,53057950800,3
Skagit,53057950900,2
Skagit,53057951000,2
Skagit,53057951100,1
Skagit,53057951200,2
Skagit,53057951300,3
Skagit,53057951400,3
Skagit,53057951500,3
Skagit,53057951600,3
Skagit,53057951700,3
Skagit,53057951800,3
Skagit,53057951900,3
Skagit,53057952100,3
Skagit,53057952200,3
Skagit,53057952301,3
Skagit,53057952302,3
Skagit,53057952401,3
Skagit,53057952402,3
Skagit,53057952500,3
Skagit,53057952600,3
Skagit,53057952700,3
Skagit,53057990100,3
Skamania,53059950100,1
Skamania,53059950200,1
Skamania,53059950300,1
Skamania,53059950400,1
Skamania,53059950500,1
Snohomish,53061040100,2
Snohomish,53061040200,2
Snohomish,53061040300,2
Snohomish,53061040400,2
Snohomish,53061040500,2
Snohomish,53061040700,2
Snohomish,53061040800,2
Snohomish,53061040900,2
Snohomish,53061041000,2
Snohomish,53061041100,2
Snohomish,53061041201,2
Snohomish,53061041202,2
Snohomish,53061041301,2
Snohomish,53061041303,2
Snohomish,53061041304,2
Snohomish,53061041400,2
Snohomish,53061041500,2
Snohomish,53061041601,2
Snohomish,53061041605,2
Snohomish,53061041606,2
Snohomish,53061041607,2
Snohomish,53061041608,2
Snohomish,53061041701,2
Snohomish,53061041703,2
Snohomish,53061041704,2
Snohomish,53061041805,2
Snohomish,53061041806,2
Snohomish,53061041808,2
Snohomish,53061041809,2
